ward	name
1 - Halpathota	Manjula Duminda Manamperi
2 - Baddegama Town	Hawupe Liyanage Manjula Wasantha
3 - Nayapamula	Madurachcharige Nirosha Damayanthi Fernando
4 - Hemmeliya	Madawita Patabendi Ranjith Rohitha
5 - Lelwala	Lokunaran Godage Kapila Pradeep
6 - Weihena	Udaya Epa Senewirathna
7 - Baddegama south	Samantha Shiran Dias Edirisingha
8 - Ganegama	Chamli Parakrama Cyril Ekanayaka
9 - Keredewela Majuwana	Uduwa Bathgama Liyana Kankanange Susantha
10 - Ginimellgaha	Thotawaththage Hemalatha
11 - Thelikada	Horagam Pita Gamage Amila Prasanna
12 - Balagoda	Hirimbura Gamage Dumila Lakdilini
13 - Andurathvila	Galketiya Gamage Nadeesa Niranjan
14 - Pahala Keembiya	Horagampitagamage Wijayakumara
15 - Deiyandara	Kanapeddala Gamage Ananda
16 - Wanduramba	Loku Narangodage Senaka Ruwansiri
17 - Mabotuwana	Ranawaka Arachchi Kankanamge Ajith Samankumara
18 - Pitiharawa	Asoka Wasanthi Uduwellage
19 - Ihala Keembiya	Pathiranage Gunathilaka
