ward	name
1 - Halpathota	Udumalagala Gamage Siriwardhana
2 - Baddegama Town	Guniyangodage Leelarathna Gunawardana
3 - Nayapamula	Hapugoda Achchi Kankanange Sumanapala
4 - Hemmeliya	Jayasingha Arachchi Sarathchandra
5 - Lelwala	Chandana Sampath Abeynayaka Wijesekara
6 - Weihena	Haputhanthiri Kankanamge Pemasiri
7 - Baddegama south	Gardihewa Wasan Dodangodage Premasiri
8 - Ganegama	Gonagala Vithanage Sarath
9 - Keredewela Majuwana	Ananda Wijedheera Jayawardhana
10 - Ginimellgaha	Hetti Thanthri Charls Sumanasiri
11 - Thelikada	Dannangoda Gamage Susiri Priyantha
12 - Balagoda	Gamini Krisantha Mahanama
13 - Andurathvila	Kariyawasam Jagodage Anura
14 - Pahala Keembiya	Shanthi Gonagala Vithanage
15 - Deiyandara	Dodampe Gamage Athula Santha
16 - Wanduramba	Kottegoda Wijewardhana Sameera Wijayawardhana
17 - Mabotuwana	Deenamulla Kankange Jinadasa
18 - Pitiharawa	Apputhanthri Kankanamge Charlot
19 - Ihala Keembiya	Haththakage Anoma Sumudu Senani Rathnaweera
