name
Anifa Husainiya Umma
Yakoob Fathima Rushani
Abdul Rafeek Marfa
Haaseem Rizna
Sinna Lebbe Muhayadeen Bawa
Ahamed Lebbe Mohamed Meera Sahibu
Yosuf Lebbe Muhammadu Ameer
Abul Casim Mohamed Sabnoos
