ward	name
1 - varipathanchenai North	Ali Mohammadu Mohammadu Ashar
2 - Irakkamam Central	Abdullah Risny
3 - Irakkamam North	Salaldeen Seeni Mohamed
4 - Irakkamam East	Abdul Wahid Mohammed Rinas
5 - Irakkamam West	Azees Marzook
6 - Irakkamam South	Mohammadu Musthafa Mohammadu Insaff
6 - Irakkamam South	Fourutheen Fasmitha
7 - varipathanchenai South	Abdul Noor Ramees
