ward	name
1 - Periyathampanai - Piramanalankulam	Suppaia Jegatheeshwaran
2 - Andiyapuliyankulam	Thangavelu Thiyagaraja
2 - Andiyapuliyankulam	Raththinasingam Pariharan
3 - Kurukkalputhukkulam - kanthasaminakar	Shanmugam Sinnaia Shanmukam Paramasivam
4 - Pavatkulam	Mohanadas Rashmohan
5 - Suduventhapulavu	Pushparaja Sujeevan
6 - Periyapuliyalankulam	Sebamalai Maththiyoos Rajeenthiran
7 - Mukaththankulam - cheddikulam	kanapathippillai Balakirushnan
8 - Mudhaliyarkulam - chrishthavakulam	Marimuththu Vijayathasan
9 - Neriyakulam	yesudash Delsan
10 - chinnachchippikulam	Ajanthan Thayalini
