ward	name
1 - Periyathampanai - Piramanalankulam	Nallamuththu Raveendran
2 - Andiyapuliyankulam	Tharmaraj Sumithkumar
2 - Andiyapuliyankulam	Sellaiya Sawariyar
3 - Kurukkalputhukkulam - kanthasaminakar	Subramaniyam Vadivel
4 - Pavatkulam	Ramasami Panchalingam
5 - Suduventhapulavu	Subramaniyam Sandra
6 - Periyapuliyalankulam	Selvarasa Ann Dilakshan
7 - Mukaththankulam - cheddikulam	Sachithananadam Ketheeswaran
8 - Mudhaliyarkulam - chrishthavakulam	Kandasami Sivakumar
9 - Neriyakulam	Rajamani Thiyagaraja
10 - chinnachchippikulam	Sivakumar Amirdavalli
