ward	name
15 - Samaravelly	Perumal Ramajeyam
16 - Wanaraja	Sivalingam Sivakala Devan
17 - Salankanda	Savarimuththu David
18 - Nawaweligama	Kanakalingam Sasikumar
19 - Norwood	Anthonysilva Vinoliya
26 - Thenmaduri	Rajeshwaran Saththiya Praba
27 - Lechchumi Pahala	Selvaraj Ajithkumar
28 - Puliyawaththa	Mariyasusai Kanikkamariyan
29 - Lechchumi Ihala	Sivakala Thevan Jenitta Rukshi
30 - Bogawana	Alponsu Leema
31 - Loinorn	Adaikkan Selvanayagam
32 - Bagawanthalawa	Suppiah Kirushnan
