ward	name
1 - Vellankulam	PARAMASIVAMOOTHY PARTHEEPAN
2 - Ilupaikadavai	Baleshwari Kumar
3 - Periyamadhu	Pakeer Mohamad Noohlobbai
4 - Vidathaltivu	Irasathurai Rajendran
4 - Vidathaltivu	Sarabul Anaam Farin Noushida
5 - Nedunkandal	Jamaldeen Jawhar
6 - Aalkadiveli	Kajamohaideen Mohamad Aslam
7 - Adampan	Jamaldeen Jaufara
8 - Vaddakandal	Antony Joseph Jenitta
8 - Vaddakandal	Abdul Casim Habibullah
9 - Madhu	Christiyan Francis Dabarera
10 - Iranai Ilupaikulam	Paramasekaram Jeevan
11 - Kakayankulam	Rahmathulla Rafeedeen
