ward	name
1 - Vellankulam	Sebastiyampillai Thiyakaseelan
2 - Ilupaikadavai	Iyampillai Kanesapthi
3 - Periyamadhu	Sathasivam Dineskumar
4 - Vidathaltivu	Emiliyan Edisan
4 - Vidathaltivu	Vathana Jayaseelan
5 - Nedunkandal	Mayilvakanam Kowripalan
6 - Aalkadiveli	Sebamalai Kamalachandran
7 - Adampan	Karuppaiyaa Vellaiyan
8 - Vaddakandal	Anthony Santhiyogu
8 - Vaddakandal	Subramaniyam Radeeban
9 - Madhu	Anthony Coonghe Noyal Stepinas
10 - Iranai Ilupaikulam	Nadarasa Vitthiyatharan
11 - Kakayankulam	Lingeswari Madavan
