ward	name
1 - Ilavalai North West	Rajabalan Pirakaspathy
2 - Keerimalai	Sivananthan Banuthas
3 - Kankesanturai	Ratnavel Surekka
4 - Thaiyitty	Thiyagarajah Rajabalan
5 - Myilitti	Arunthavarasa Raja
6 - Palali West	Balaguru Thineshkumar
7 - Palali North	Kavithas Kamsan
8 - Palali South-East	Manikam Thirudselvam
9 - Mavai- Veemankamam	Supramaniyam Nagarasa
10 - Kollankallady	Murugan Rasakumar
11 - Thellippalai South-West	Sivasupramaniyam Kalaivani
12 - Kumbalavalai	Velummajilum Sudarson
13 - Thellippalai West	Balasingam Stalin
14 - Waruththalaivilan	Sellathurai Thaneskumar
15 - Vasavilan	Rajeswaran Vivek
16 - Kurumbacitti Kattuvan	Raman Sinnathampy
17 - Tellippalai	Balakirushnan Nithursan
18 - Alawetti East	Vijakumar Piratheepkumar
19 - Alawetti South-West	Kanthaiyah Maheswari
20 - Mallakam	Sellan Jeyananthan
21 - Mallakam South	Sivananthan Darsiya
