ward	name
1 - Ilavalai North West	Arulanantham Mohanairas
2 - Keerimalai	Kathiravelu Sivalingam
3 - Kankesanturai	Vasanthachanthiran Stalin
4 - Thaiyitty	Alfred Kenady Thunsiya
5 - Myilitti	Sinnathurai Santhini
6 - Palali West	Benadict Thangarasa Maryamela
7 - Palali North	Royar Panistaraj Edmanraj
8 - Palali South-East	Sylvester Anne Sinthuya
9 - Mavai- Veemankamam	Uthayakumar Sinthuja
10 - Kollankallady	Arulanantham Mary Saritha
11 - Thellippalai South-West	Elilarasi Kanthaseelan
12 - Kumbalavalai	Balachanthiran Sathurshanan
13 - Thellippalai West	Thevachanthiran Vajinthan
14 - Waruththalaivilan	Suppiah Risanrth
15 - Vasavilan	Leo Kingston Mary Pravina
16 - Kurumbacitti Kattuvan	Satkunanantha Sriskantharaja Vakshalan
17 - Tellippalai	Raveenthiran Kowsiyan
18 - Alawetti East	Selvarasa Maheesan
19 - Alawetti South-West	Navarathinarasa Sarojinithevi
20 - Mallakam	Kirushnamoorthy Kijitharan
21 - Mallakam South	Charles Leo Kingston
