ward	name
1 - Dambethalawa	Pahala Gedara Podi Appuhami
2 - Karangawa	Hitihamu Mudiyanselage Priyanthi Renuka
3 - Galmaduwa	Rathnayaka Mudiyanselage Chaminda Senavirathna
4 - Muwangala	Hewapedige Sajith Ishara Premachndra
5 - Kotawehera	Borala Liyanage Don Ishanka Supun Maduchalana
6 - Paragahakele	Disanayake Mudiyanselage Pushpa Chandani
7 - Ambagahawella	Mahagedara Sampath Jayantha Bandara
8 - Namaloya	Nanayakkara Vithanage Siri Sumana
9 - Polwaga Janapadaya	Kulathunga Arachchilage Pushpanjali Veronika Kulathunga
10 - Wavinna	Wijesooriya Arachchilage Ruwan Wijesooriya
