ward	name
1 - Dambethalawa	Wasingha Panikkiyalage Wickramasingha
2 - Karangawa	Chandana Thushara Hettihewa
3 - Galmaduwa	Kalinga Dharmasena
4 - Muwangala	Dasanayaka Thenanthennalage Harischandra Dasanayaka
5 - Kotawehera	Liyadipita Appuhami Mudiyanselage Awishka Naween Abeyrathna
6 - Paragahakele	Herath Mudiyanselage Anil Susantha
7 - Ambagahawella	Prathapasingha Arachchige Premasiri
8 - Namaloya	Batadola Kankanamalage Nadika Priyadarshani Edirisingha
9 - Polwaga Janapadaya	Wijesekara Vitharanage Anura
10 - Wavinna	Ranhoti Bandaralage Madhura Prageeth Madhushanka Bandara
