ward	name
1 - Dambethalawa	Aththanayaka Mudiyanselage Dinesh Priyantha Kumarasiri
2 - Karangawa	Bamunusingha Arachchige Wasantha Kumara
3 - Galmaduwa	Welimaha Sarukkali Patabedige Chandana Jayalath Kumara
4 - Muwangala	Abeykoon Mudiyanselage Bandula Sisira Kumara
5 - Kotawehera	Sugath Kusala Damma Rathnayaka
6 - Paragahakele	Ranhoti Bandaralage Amila Piyantha Rathnayaka
7 - Ambagahawella	Konara Mudiyanselage Mallika Rohana Kumara
8 - Namaloya	Wijethunga Mudiyanselage Seetha Priyadarshanee Wijethunga
9 - Polwaga Janapadaya	Thalgaspitiyeralalage Nawarathna Banda
10 - Wavinna	Wannisingha Mudiyanselage Nandasena
