ward	name
1 -	Mohammadu Sult?an Mohamad Najeed
2 -	Ikbal Mohamad Imran
3 -	Ismail Mohamad Rifkan
4 -	Ramlan Irshad
5 -	Yunis Samsudeen
6 -	V.H.M. Nissanga Bandara
7 -	Kirihamige Ramyalatha
8 -	Seeni Mohamad Mohamad Nafeer
9 -	Napeer Mohamad Naseer
10 -	Rifkan Imran Naseem
11 -	Mohammadu Saburdeen Shakir Hasan
