ward	name
1 -	M.H Mohamad Akram
1 -	R.M.Rajai
2 -	M.M.M.Nistar
3 -	M.B.M.Wasim
4 -	M.S.A.Rishid
5 -	M.Omar Hussain
6 -	M.M.Mohamad Hakeem
7 -	L.V.Camillas
8 -	M.N.S. Fawmida Banu
9 -	M.S.Mohamad Nuski
10 -	M.M.Mohammad Farshan
11 -	M.M.Khalil Rahman
12 -	M.N.Mohomad Rizvi
13 -	M.Imran Khan
14 -	S.N.Mohamad Fatima Jahrana
15 -	M.F.Sitthi Mawfia
16 -	M.M.Fatima Fahuma
17 -	M.H. Amir Hamza
18 -	R.Ismath
19 -	M.J.Thuan Mihar
20 -	S.I.M.Safiq
21 -	M.I.M.Farhan
22 -	M.J.M.Aslam
23 -	M.M.Faisal Ahamed
24 -	M.H.H.Mohamad Arsad
