ward	name
1 -	GANAPRAGASAM JEYARAJ
2 -	KRUSHNAGOPAL THILAGANATHAN
3 -	ABDUL KUTHOOS IHSAN AHAMED
4 -	SAHUL HAMEEDU MOHAMMADU RIHAN
5 -	ISMAYIL LAAFEER RIZVAN
6 -	ANTONY SUSANTHA MERVIN MEERANDU
7 -	SUBRAMANIYAM KRISHNAKUMAR
8 -	RAMAKRISHNAN SURESH
9 -	RAJARETHNAM PHILIP
10 -	THIRUNAVUKKARASU LOGINY
11 -	SANMUGARAJA YOGANATHAN
12 -	GANANAPPU SANJEEVAN
13 -	VENULINGAM RAJKANNA
14 -	MUTHTHAIYA RATHAMPAL
15 -	SIVPERUMAL NIROSHANY
16 -	MAHENTHIRAN SRIBABU
17 -	SELLASAMY KIRITHARAN
18 -	ILUKPITIYA ARACHILAGE SACHIN DILHARA
