ward	name
1 -	VINAYAGAMOORTHY VISHAYARASA
2 -	MUTHUKUMAR DANISHAN
3 -	MAHAMMADU NAZEER MOHAMED IMRAN
4 -	SUBAIDEEN NOUFAR
5 -	IBRAHIM ABDUL MANAF
6 -	THAMBI APPA EASWARAN
7 -	YOGARASA YOGANATHAN
8 -	PUVANESARASA SELVI
9 -	SINNAKUDDY THILLAIYAMPALAM
10 -	KANDALINGAM SATHTHIYAVARATHAN
11 -	THANGESWARAN NILANTHINI
12 -	THADCHANAMOORTHY NAWASOTHY
13 -	SINNATHAMBI YOGESWARY
14 -	GUNASEELAN PRABASHINI
15 -	THANGAVADIVEL SIVAKANTHAN
16 -	SEGARAM RAJASUNDARAM
17 -	KIDNAN YASODAI AMMAL
18 -	HERATH MUDIYANSELAGE INDIRASENA
