ward	name
1 - Kalatuwawa West	Wathawana Vithana Wasam Dineth Kumara Pemachandra
2 - Walawita	Maliyeddage Chandrapala
3 - Diwrumpitiya	Vithanage Ranjanie
4 - Meennana	Nagoda Manannalage Ishan Madhusanka Weerasinghe
5 - Bopetta Didda	Ranhoti Gedara Shashikala Mihirani Rankothge
6 - Udumaththa	Withana Arachchige Samantha Weththasinha
7 - Iddamalgoda	Mahagama Witharamalage Sirisena
8 - Pelpitiya	Mohomamdu Junaid Mohomamdu Riswan
9 - Wilegoda	Vidana Gamage Sarath Nanda Chandrasiri
10 - Kendangamuwa	Ranawaka Arachchige Aruna Shantha
10 - Kendangamuwa	Abdul Hameed Mohomad Saruk
11 - Yakudagoda	Kande Kankanamalage Adwin Senasiri
12 - Mahara	Krishnadas Narayana Bandaranayaka Brahmachari Mudiyanselage Jayalath Indrasiri Bandara
13 - Wiyalagoda	Maduge Durage Upul Sanjaya Weerawardhana
14 - Paleegala	Halwathuralage Chandrika
15 - Mitipola	Dodampe Pathirannahalage Samantha Prasad Wijeweera
16 - Karandana North	Pannila Vithanage Sunil
17 - Karndana South	Wathawana Withana Wasam Chamara Prasanna
18 - Hindurangala	Wathawana Withana Wasam Premachandra
