ward	name
1 - Kalatuwawa West	Thewarapperuma Arachchige Amitha Chandrakumara
2 - Walawita	Weerakkodige Buddhika Jinendra Weerakkodi
3 - Diwrumpitiya	Kukule Kankanamge Yohan Banuka
4 - Meennana	Ilandara Pedige Somarathna
5 - Bopetta Didda	Ilandara Pedige Anuruddha Udaya Kumara
6 - Udumaththa	Ranasinhe Mudiyanselage Kasun Chathuranga Bandara
7 - Iddamalgoda	Manannalage Gamini Abeyrathna
8 - Pelpitiya	Mohamad Sareep Mohamad Thasim
9 - Wilegoda	Hathiringe Don Ruwan Nishantha
10 - Kendangamuwa	Ranasinha Mudiyanselage Tikiri Bandara
10 - Kendangamuwa	Nissankage Sunil Rathnayaka
11 - Yakudagoda	Hiduramage Niroshani Karunathilaka
12 - Mahara	Heeralu Pathirannahalage Vipula Harischandara
13 - Wiyalagoda	Indrawansha Handungodage Lakshman Sampath Chandramal
14 - Paleegala	Kelaniyage Rathnapala
15 - Mitipola	Mudannayaka Pathirathnahalage Dineshi Tharaka Karunathilaka
16 - Karandana North	Ranhawadige Ajantha Manel Pathiraja
17 - Karndana South	Wickramasinha Mudiyanselage Kusumawathi
18 - Hindurangala	Samarasinghe Ranaweera Gamachchige Indrasena
