ward	name
1 - Kalatuwawa West	Wahumpurage Ravidu Madusanka Rathnayaka
2 - Walawita	Kapuappuhamilage Rasika Aruna Kanthi
3 - Diwrumpitiya	Senadheerage Manora Senadheera
4 - Meennana	Hettiarachchige Sampath
5 - Bopetta Didda	Wickramasooriya Patabadige Indika Pushpakumara Wickramasooriya
6 - Udumaththa	Assaddumage Rathnayaka Rasika Wasanthi Siriwardhana
7 - Iddamalgoda	Karandana Lekamalage Dharmadasa
8 - Pelpitiya	Ilandara Pedige Neel Priyantha
9 - Wilegoda	Angage Kapila Krishantha Perera Wijekoon
10 - Kendangamuwa	Godella Kiriellage Haris Chandra
10 - Kendangamuwa	Kohomba Korale Patabendige Mohomad Rafi Kafoor
11 - Yakudagoda	Manoj Prasad Welagedara
12 - Mahara	Ranathunga Arachchillage Pushpakumara
13 - Wiyalagoda	Wiyalagoda Kankanamalage Jagath Kumara Ranasinghe
14 - Paleegala	Gadol Misthrige Nelson Jayasekara
15 - Mitipola	Budagodage Gayashan Pathma Kumara
16 - Karandana North	Rasalingam Kushantha
17 - Karndana South	Anagipura Siriwansha
18 - Hindurangala	Amarakoon Arachchillage Sasmitha Saranga Dharmasiri
