ward	name
1 -	Rajapaksha Mudiyanselage Anuruddha Bandaranayaka
2 -	Hettiarachchige Anura Hettiarachchi
3 -	Bangama Senasingha Hewa Matharage Anuruddhika Yamuna Kumari Matharage
4 -	Kadiyagama Patabendalege Gedara Prasanna Jayalath
5 -	Wickramasingha Mudiyanselage Thanuja Dilrukshi
6 -	Rankiri Hettiarachchige Don Lushan Perera
7 -	Lakshman Ranjith Bandara Dorakumbura / Ranjith Lakshman Bandara Dorakumbura
8 -	Konara Mudiyanselage Gewaththe Gedara Chaminda Kumara Konara
9 -	Ekanayaka Mudiyansele Pillewe Gedara Shanthi Lakmali Ekanayaka
10 -	Weerakoon Mudiyanselage Senarath Bandara
10 -	Ranasingha Mudiyanselage Wellasse Gedara Prasad Indika Kumara Ranasingha
11 -	Palle Kankanamage Don Chandana
12 -	Rasalingam Rajendran
13 -	Hulangamuwe Gedara Suwarnapala
13 -	Karunanayaka Mudiyanselage Gamini Amarasingha Jayawardhana
14 -	Derama Gedara Samantha Kumara Rajapaksha
15 -	Herath Mudiyanselage Nawarathna Banda
16 -	Galaliyadde Gedara Kularathna
