ward	name
1 - Poddala	Walahanduwa Gamage Chaminda
2 - Narawala	Kalansooriyage Gunathilaka
3 - Labudoowa	Gayathree Kanchana Madanayaka
4 - Uluvitike	Rathnayaka Mudiyanselage Krishanthi Kumari
5 - wakwella	Ukwatta Liyanage Thusitha Chaminda
6 - Hapugala	Dilruk Niranjana Abeykoon
7 - Kurunduwatta	Mohomad Hasan Mohomad Ilham
8 - Welipitimodara	Sugath Kalansooriya
9 - Kalegana	Wewelwala Hewage Thissa
10 - Kithulampitiya	Rangana Sujeewa Maligaspe Koralage
11 - Karapitiya	Gayan Geethika Thalpe Liyanage
12 - Kapuhempala	Jayasekara Arachchige Dhammika Sumith Jayasekara
