ward	name
1 - Thellambura	Udumalagala Gamage Ruchira Sanath Kumara
2 - Nakiyadeniya	Mangala Don Prasanna Prema Kumara
3 - Nabadawa	Kariyawasam Gamthanthrige Ananda
4 - Yakkallamulla	Udumalagala Gamage Thilanka Rukmal
5 - Kottawa	Kottawa Yaddehige Sampath Nishantha
6 - Newungala	Wilegoda Mudalige Susan Weera Kumara
7 - Thalgampala	Poramba Liyanage Prasanga Rangana
8 - Polpagoda	Wewelwala Hewage Hasitha Prasadinie Lenarol
9 - Karagoda	Godawaththa Liyanage Prasad
10 - Magedara	Charith Dulinda Gunarathna Yapa
11 - Uduwella	Henegama Manage Nimesha Thilakarathna
12 -	Mirihanduwa Withanage Chanaka Lakmal
