ward	name
1 - Thellambura	Nabadawa Vithanage Sumith Jayalal
2 - Nakiyadeniya	Kalahe Kankanamge Priyantha Sujeewa Piyasiri
3 - Nabadawa	Nabandawa Vithanage Upali Indrasiri
4 - Yakkallamulla	Gaminie Nanayakkara
5 - Kottawa	Aruna Paragoda Liyanage
6 - Newungala	Chumith Gavinda Abeygunasekara
7 - Thalgampala	Jayasekara Vithanage Samarawickrama
8 - Polpagoda	Kiringoda Gamage Weerasekara
9 - Karagoda	Samaraweera Siriwardhana Chamudi Shanika
10 - Magedara	Ahangama Vithanage Sarath
11 - Uduwella	Hewadewa Indrani
12 -	Piyasena Welandawa Gamage
