name
Kankanam Pathiranage Indrani
Banage Gedara Srima Buddhimathi
Mapa Mudiyansele Pahala Gedara Sujatha Kumari
Dimbule Gedara Pushpa Chathurani Premawardhana
Ekanayaka Mudiyanselage Suranga Asela Bandara Ekanayaka
Udaha Gedara Punchi Banda
Weerasekara Mudiyanselage Bulathgahawaththe Gedara Kiribanda Weerasekara
Walawaththe Gedara Athula Bandara
Basnayaka Mudiyanselage Sisira Kumara Basnayaka
