ward	name
1 -	Aluthwalawwe Jayantha Kumarihami
2 - Dewaladeniya	Hanthanan Mudiyansele Punchibanda
3 - Haththotaamuna	Rathnayaka Mudiyanselage Ranbanda Rathnayaka
4 - Morathenna	Jayasoori Arachchige Oska Jayasoori Arachchige Dhammika
5 - Ilukkumbura	Gamagedara Prasanthi Udayasika
6 - Akarahadiya	Abeysekarage Lahiru Rasanjith Madhupriya
7 - Guruwela	Sarath Kumara Senarathna
8 - Mahalakotuwa	Konara Mudiyanselage Jambugahapitiye Gedara Kudamenika
9 - Halminiya	Bomure Gedara Ranbanda
10 - Narangamuwa	Ekanayaka Mudiyanselage Dhammika Chaminda Ekanayaka
