ward	name
1 -	Kapukotuwe Gedara Pabodha Tharangani Kapukotuwa
2 - Dewaladeniya	Konara Mudiyanselage Suraweera Rathna Banda
3 - Haththotaamuna	Egodagedara Gamini Bandara
4 - Morathenna	Rathnayaka Mudiyanselage Malintha Dinesh Rathnayaka
5 - Ilukkumbura	Palle Gedara Jayampathi Bandara
6 - Akarahadiya	Kannangarage Samantha Pushpa Kumara Kannangara
7 - Guruwela	Separamadu Mereghghage Sujeewa Budhdhika Senarathna
8 - Mahalakotuwa	Aluthgedara Rathnayaka
9 - Halminiya	Aluthwaththe Gedara Sampath Thushara Kapila Bandara
10 - Narangamuwa	Palle Gedara Samaranayaka Banda
