ward	name
1 -	Kuranage Pradeep Chamara Perera
2 -	Uswaththa Liyanage Sumendra Perera
3 -	Ruwanmali Gunasinghe
4 -	Welegedara Wasantha Piyasiri Kumara
5 - EKALA	Peramunu Gamage Don Upul Senaka
6 - NIWANDAMA	Mohottige Don Deepal Wickramarathna
7 -	Hangarapitiya Lekamlage Hashan Dharmathilaka Hangarapitiya
8 - ALEXANDRA ESTATE	Pothuwilage Inoka Lakshi
9 -	Munasinghe Arachchige Prasad Niroshan Appuhami
10 -	Kuttappu Sampath Buddhika
11 - DOLAHENA	Randeni Arachchige Don Nipun Hirushan
12 - POLPITIMOOKALANA	Ranwalage Dewaka Sarath Chandrasiri
13 - BATUWATHTHA	Wanasinghe Mudiyanselage Dharmapala
14 - NARANGODAPALUWA	Dissanayaka Mudiyanselage Nisantha Udaya Gunarathna
15 -	Paragahathota Pathirage Sasanka Sithumini Gunasekara
16 -	Kamal Gayantha Devendran
17 -	Adhikarige Don Diksan Priyantha
18 - RILAULLA	Rajapaksha Senadhipathirage Aruna Imalka Perera
19 -	Hettiarachchige Dinesh Priyajanaka Tissera
20 -	Thilak Sampath Abeynayaka
21 - JAYASAMARUGAMA	Pulukkutti Arachchige Dona Subhani Udeshika
22 -	Athmadalage Roshan Thusitha Perera
23 -	Welisarge Ignasious Keerthi Chandra Fernando
24 -	Rosairo Demion Fernando
25 -	Andige Malith Harshana Silva
26 - DAMBUWA	Demuni Ajith Nishantha Soysa
