ward	name
1 -	Wadugedara Kamal Mahinda Piyasena
2 -	Danduhele Gedara Nalin
3 -	Karuna Jayathilaka Nawarathna Mudiyanselage Madhawa Darshanakumara Nawarathna
4 -	Dawunda Panditha Gedara Priyanwada Ranaweera
5 -	Mohommed Rifai Mohommed Anfas
6 -	Rathwatte Wewagedara Suranga Kumara Rathwatta
7 -	Wijethunga Mudiyanselage Ananda Bandara Wijethunga
8 -	Hewagamage Don Gayan Salinda Perera
9 -	Imran Muhammadu Paris
10 -	Ranasingha Mudiyanselage Ajantha Swarna Kanthi
11 -	Meegaha Gedara Thilakarathna
12 -	Kanchana Gaya Sri Rathnasuriya
13 -	Muhammadu Amanulla Alim Muhammadu Naimulla
14 -	Muhammadu Ibbrahim Muhammadu Saruk
15 -	Deniye Kumbure Gedara Nishan Hemantha Gunasena
16 -	Shammuganadan Sandira Kumaran
