ward	name
1 -	Rapeek Mohommed Irpan
2 -	Mammu Sanurdeen Mohammed Rifnas
3 -	Abdul Razak Mohammed Faisal
4 -	Mohommed Farukh Mohommed Farhan
5 -	Mohommed Nassar Mohommed sajahan
6 -	Ekanayaka Rajapaksha Mudiyanselage Dananjani Kaushalya Ekanayaka
7 -	Mohammadu Nisar Mohammed Rashad
8 -	Salahudeen Thaibdeen Mohammed Sakeel
9 -	Meera Saibu Mohammed Naleem
10 -	Muhammadu Lafin Muhammadu Sadikeen
11 -	Abdul Kadar Mohommed Naseen
12 -	Thangawadiwel Sadarsan
13 -	Muhammadu Niyas Mohommadu Ameen
14 -	Jeinul Abdeen Munsir
15 -	Muhammadu Asmeer Mohammed Irshad
16 -	Ramar Narunthani
