ward	name
1 -	Niluka Gallage
2 - Koholankala	Srimathi Muthukumarana
3 - Mayurapura	Parana Palliya Guruge Pradeep Suranga
4 - Galwala	Mohomad Husen Mohomad Risan
5 - Siribopura	Mohomad Sharifdeen Faris
5 - Siribopura	Dilruk Chathuranga Punchihewa
6 - Samodagama	Safiyudeen Mohamad Risham
6 - Samodagama	Mohomad Nisamudeen Mohomad Nizar
7 - Mirijjawila	Krishnagirige Ranjith Kumarasiri
8 - Alokapura	Dahathun Arachchige Gamini
9 - Indiwinna	Sayakkara Aruna Shantha
10 - Hambantota kadaweediya	Kamlin Mohammath Samsudeen
10 - Hambantota kadaweediya	Mohomad Issadeen Mohomad Junaidin
