ward	name
1 - Eia Ihala	Silwathgei Somarathna
2 - Habarakada West	Prasanna Amarasiri
3 - Thawalama	Pushpakumara Wickramanayaka Karunarathna
4 - Hiniduma	Jorge Emmanuwel Gunasekara
5 - Panangala West	Mawita Gamage Malinie
6 - Thalangalla	Abeysing Pathirana Upul Rohana
7 - Halvitigala Colony	Pallek Kankanamge Ajith Pushpa Kumara
8 - Opatha	Sudesh Raveendra Samarawickrama
9 - Weerapana	Maradana Gamage Sarathchandra
10 - Panangaia East	Thawalama Wijenayaka Gamage Chaminda Nalaka Wijenayaka
