ward	name
1 - Kohunugamuwa	Pathiranage Sujith Kumara
2 - Aluth Weediya	Mohomad Fasil Marikkar Mohomad Afnas
3 - Galbokka	Mohomad Mansoor Mohomad Nispan
4 - Pelena West	Parana Palliyaguruge Ravindra
5 - Parana kade	Rehan Danushka Wijerathna Jayawikrama
6 - Hetti weediya	Amaraweera Wikrama Gunawardhana Tharanga Nalaka
7 - Walliwala East	Ediriweera Jayawikrama Patabandige Jayalath
8 - Walliwala West	Lokubadu Weerasooriya Patabandige Sagarika
9 - Maha Weediya	Lorensu Hewa Welle Kankanamge Chamila Pushpa Kumara
10 - Kapparathota South	Wasantha Jayaweera
11 - Kapparathota North	Diyagu Arachchige Sarath Kantha De Silava
