ward	name
1 - Kohunugamuwa	Hewa Wasam Wadakuruge Ramyalatha
2 - Aluth Weediya	Mohomad Maharuf AshiFak Ahamad
3 - Galbokka	Mohomad Maharuf Mohomad Maishuk
4 - Pelena West	Dalugoda Arachchige Ishan Harsha Sarathchandra
5 - Parana kade	Kaburugamuwa Widanagamachchige Lasantha Aruna Kumara
6 - Hetti weediya	Karandana Arachchige Jayasiri
7 - Walliwala East	Dikkuburage Rasika Priyadarshani
8 - Walliwala West	Ranathungage Nimalsiri
9 - Maha Weediya	Rasika Theekshana Kulakulasooriya
10 - Kapparathota South	Madduma Patabandige Isha Trishanthi
11 - Kapparathota North	Mapalagama Gamage Vijith Kumara
