ward	name
1 -	Rathnayaka Mudiyanselage Thilakarathna
2 -	Hineti Mullalage Don Harischandra Hemakumara
3 -	Mapa Mudiyanselage Chaminda Bandara Rathmale
4 -	Wijesingha Mudiyanselage Sunil Chandrasiri Wijesingha
5 -	Bogoda Ralalage prema Ranjani Jayawardhana
6 -	Kandegedara Ralalage Ananda Wijesundara
7 -	Nishshanka Dhaniska Rathnajiwa Puspa Kumara
8 -	Medde Mudiyanselage Dharmapriya Prema Kumara
9 -	Warkulasuriya Arachchige Nishantha suriyaarachchi
10 -	Dasanayaka Mudiyanselage Amitha Bandara Chandrasekara
11 -	Yapa Appuhamillage Rampala Yapa Siriwardhana
12 -	Samarasingha Achchillage Ruwan Pushpa Kumara
13 -	Hitihamillage Yoga sri Wimal Rupasena
14 -	Chamila Jayan Munasinghe
15 -	Rankadu Weerayalage Nishantha Ranasinghe
16 -	Ranasinghe Arachchige Harshani Madusha Ranasinghe
17 -	Perumbadage Mangalika Santhidevi Amarasinghe
18 -	Dewatha Pejjalage Ajith Rohana
18 -	Nagoor Adumei Mohamad Parsan
19 -	Mulhiri Arachchillage Nihal Senevirathna
20 -	Rajapaksha Dusantha Siri Wijerathna
21 -	Haja Amaldeen Mohamad Anfas
22 -	Herath Mudiyanselage Jayarathna Banda
