ward	name
1 - Poddala	Premalal Abeysekara
2 - Narawala	Udalamatta Gamage Sandhya Morin Deepika Kumari
3 - Labudoowa	Bentota Pathiranage Dayaseela
4 - Uluvitike	Iroshan Tharanga Weerasinghe
5 - wakwella	Kalupahana Liyanage Lasika Ranganie Kumari
6 - Hapugala	Meththananda Ponnamperuma Dahanayaka
7 - Kurunduwatta	Mohamad Jawhar Mohamad Riyas
8 - Welipitimodara	Madarasingha Siriwardhana Inoka Sajeewanie
9 - Kalegana	Opatha Kankanamge Chanaka Chamal Pathma Kumara
10 - Kithulampitiya	Wijethunga Arachchige Ranjan Piyasiri
11 - Karapitiya	Kukule Vithanage Biyanka Chaminie Indulatha
12 - Kapuhempala	Gammampila Arachchige Auton Chandrasiri
