ward	name
1 -	Raigamage Priyangika Samanthi Peiris
2 -	Ginthota Widanalage Dinushika Madhushani Silva
3 -	Wedena Konda Arachchige Cyril Peter Fernando
4 -	Ahangama Widanage Chandrathilaka
5 -	Labugama Ralalage Priyantha Pushpa Kumara Peiris
5 -	Jasinghage Dona Buddhika Niroshani
6 -	Rajakaruna Withanage Sherley Samarawickrama
7 -	Bopitiyage Thushara Sampath Perera
8 -	Thelge Rathna Sanjeewa Peiris
9 -	Maddumage Siripala Fernando
10 -	Thanthrige Pethum Anushka Ruberu
11 -	Mestiyage Don Priyantha
12 -	Bope Arachchige Don Suraj
13 -	Thelge Thushara Sampath Suranga Peiris
14 -	Raigamage Samansiri Peiris
15 -	Lokuruge Nimal Risantha
16 -	Kandana Arachchige Sudeera Namal Fernando
17 -	Athapaththu Wijekoon Mudiyanselage Herbert Sisira Kumara Athapaththu Wijekoon
18 -	Ranasinghage Jayanthi Prema Kumari Silva
19 -	Pathirage Krishantha Pushpakumara Perera
20 -	Asoka Meegahapola
21 -	Raigamage Wasantha Pushpa Kumara Peiris
22 -	Kathri Arachchige Don Chandula Jayasanka
23 -	Bulathsinhalage Iranga Cooray
24 -	Benaragama Widanalage Don Chandrasena
25 -	Mahabaduge Rose Mallatha Antonette Perera
26 -	Benaragama Widanalage Don Kaveen Anuranga
