ward	name
1 -	Ahammadu Lebbe Abbas Mohammadu Huseen
2 -	Nihirul Aslam Mohammad Akram
3 -	Safras Hasan Mohamad Thavus
4 -	Abdul Kadar Mohammadu Hamsa
5 -	Mohamad Sarook Fausul Ameer
5 -	Mohomad Faruk Mohomad Nasmi
6 -	Mohamad Husein Mohamad Faruk
7 -	Mohamad Haneefa Mohamad Rismi
8 -	Mohamad Halaldeen Mohamad Ismath
9 -	Mohomad Ibbraheem Sinathul Himaya
10 -	Mohamad Faruk Mohamad Fayaz
11 -	Mohamad Fazi Mohamad Mujib
12 -	Mohamad Kazim Mohamad Rizwan
13 -	Mohammadu Anzar Deenathul Munadiya
14 -	Husain Faruk Mazeena Faruk
15 -	Mohamad Haneefa Issathul Safana
16 -	Mohamad Nilabdeen Mahammad Firdaus
17 -	Mohamad Subayar Mohamad Munzeer
18 -	Prangige Vijith Surendra Peiris
19 -	Mohamad Sameen Mohamad Padeer
20 -	Hachchi Mohamad Mohamad Rasheek
21 -	Mohamad Faruk Mohamad Fahad
22 -	Mohamad Nabavi Mohamad Fauz
23 -	Mohamad Husain Mohamad Afdal
24 -	Mohammad Kasim Mohammad Siddeek
25 -	Mohammadu Ali Mohammadu Rauf
26 -	Koya Mohamad Uwaiz
