ward	name
1 -	Kariyawasam Majuwana Gamage Nuwan Raj Dias
2 -	Mirissage Wijerathna Silva
3 -	Wannakuwaththa Waduge Pushpa Sriyanthi Fernando
4 -	Kotte Acharige Sayantha Nimalsiri
5 -	Ahmed Mansoor Mohamed Naushad
5 -	Abdul Badud Mohamad Fasloon
6 -	Mahamarakkala Patabendige Nelson Dias
7 -	Mohammadu Naleer Mohammadu Thahir Fasi
8 -	Abdul Hameed Mohamad Munseer
9 -	Thelge Chinthaka Lakmal Peiris
10 -	Wadanambi Arachchige Piyal Kumarasiri Wadanambi
11 -	Mohammadu Sarif Mohammadu Siraj
12 -	Waniga Horanekarage Chandralatha
13 -	Bamina Hennedige Edward Linkan Fernando
14 -	Katu Kurunda Kaluarachchige Udaya Kumara
15 -	Mestiyage Don Sujith Sudarshana Gunathilaka
16 -	Meregngnage Padmasiri Deepal Salgadu
17 -	Nanediri Karuna De Silva
18 -	Wedige Rajith Wasantha Fernando
19 -	Idirimuni Nandana Ranjith De Soyza
20 -	Geekiyanage Nimal Kusumsiri De Silva
21 -	Hithanadura Janaka Priyadarshana Silva
22 -	Raigamage Sumith Priyankara Perera
23 -	Mestiyage Don Sirisena Gunathilaka
24 -	Gallage Leelananda Perera
25 -	Wannaku Waththa Waduge Don Niluka Subashani Perera
26 -	Ajith Wasantha Jayalath
