ward	name
1 - Hattaka	Hengedara Hewage Sisira Saman Kumara
2 - Pitigala	Ileperuma Arachchige Sugandika Nadeeshani
3 - Godamuna	Opatha Kamkanamge Dona Ureka Lakshani
4 - Bambarawana	Opatha Kankanamge Don Dilumika Hiruni
5 - Weihena	Epa Kankanamge Sujani Indrashika
6 - Naranovita	Kaluthanthiri Patabandi Sarath Kaluthanthiri
7 - Porawagama	Dinesh Prabodha Abeysekara
8 - Poddiwala	Maththaka Gamage Hasith Hasanka Heshan
9 - Niyagama	Kuda Ralalage Don Ishara Dinelka Sampath
10 - Horangalla	Kariyawasam Haputhanthri Gamage lalith
