ward	name
1 - Hunupitiya North	Mohamad Farsan Farook
1 - Hunupitiya North	Athapaththu Mudiyanselage Ishan Sameera Madusanka
2 - Nahena	Raganochchi Dewage Eranga Sujith
3 - Eeriyawetiya	Dadayakkra Dewage Mahinda Chathura Jayampathi
4 - Kiribathgoda	Nawarathnage Nalinda Lakshan
5 - Thalawathuhenpita North	Samaraweera Arachchige Tharanga Priyadarshana Perera
6 - Thalawathuhenpita South	Athula Abeysiriwardhana
7 - Warakanaththa	Weladage Osada Dhanushka Perera
8 - Wewalduwa	Wikramathunga Samararathna Muhandiramlage Don Sumedha Priyankara
9 - Hunupitiya East	Hewa Dankotuwage Kapila Chanaka
10 - Wanawasala West	Wahala Thanthrige Lakshan Maduranga
11 - Wanawasala East	Ududumbara Mudalige Chaminda
12 - Dippitigoda	Herath Mudiyanselage Thannehena Priyanka
13 - Himbutuwelgoda	Kumarage Don Suranjith Shamal
14 - Dalugama	Wedagedara Patabandi Muhandirage Lalith Abeyrathna
15 - Dalugamgoda	Aluthwaththa Ralalage Nuwan Prasanna Bandara
16 - Koholvila	Namindu Sithum
17 - Galborella	Makawitage Merina Cotilda Perera
18 - Wedamulla	Lankahaluge Herman Gregory Joseph Fernando
19 - Pethiyagoda	Mathara Mudalige Chamari Nilushika
20 - Mewella	Withanage Lasanthi Perera
21 - Pilapitiya	Wasundara Jeewani Rajapaksha
22 - Sinharamulla North	Gangodawilage Srinath Champaka Preara
23 - Kelaniya	Bulegoda Arachchige Pradeep Kumara
