ward	name
1 - Hunupitiya North	Arumapurumage Sunendra Thilakarathna
1 - Hunupitiya North	Abdul Saththar Mohomad Ismath
2 - Nahena	Parana Manannalage Dinesh Kumara
3 - Eeriyawetiya	Walimuni Dewage Lalith Piyashantha Gunasena
4 - Kiribathgoda	Hiya Ariyage Rasika Priya Subasini Perera
5 - Thalawathuhenpita North	Senarath Arachchige Norbert Perera
6 - Thalawathuhenpita South	Deguruge Wilman Perera
7 - Warakanaththa	Saduni Dinushika Dias
8 - Wewalduwa	Adikari Mudiyanselage Neel Ajith Wickramasinghe
9 - Hunupitiya East	Annakkarage Wipula Kithsiri Pieris
10 - Wanawasala West	Ranepura Dewage Rangani Lakmali
11 - Wanawasala East	Weerasinghe Arachchige Dhammika Udyani
12 - Dippitigoda	Vijitha Kumara Dias
13 - Himbutuwelgoda	Samantha Siriwardhana
14 - Dalugama	Disanayake Mudiyanselage Janani Ruwanthi Disanayake
15 - Dalugamgoda	Sangapalaarachchige Don Niroshan Canitius Disanyake
16 - Koholvila	Nadika Sampath Alexander Vitharana
17 - Galborella	Patikiri Koralalage Martrinus
18 - Wedamulla	Ranasighe Arachchige Chandana Prasanna
19 - Pethiyagoda	Jayawardhana Arachchige Suraj Chathuranga
20 - Mewella	Yakdehi Arachchige Sunil Wijesiri
21 - Pilapitiya	Makawitage Kingsly Perera
22 - Sinharamulla North	Sikkuge Manoj Ruwantha Kumara Perera
23 - Kelaniya	Paliha Arachchige Chandrika Perera
