ward	name
1 - Hunupitiya North	Mohamed Shasad Rafeek
1 - Hunupitiya North	Arumapurage Menaka Sameera Kaushalya
2 - Nahena	Chathurika Sujeewani Ruwanpura
3 - Eeriyawetiya	Kolamunidewage Arunasoma Jayalath
4 - Kiribathgoda	Nihaluwa Bandarage Pramodaya Madhushantha Sri Buddika Bandara
5 - Thalawathuhenpita North	Muhandiramge Neranga Nipuna Ranasinghe
6 - Thalawathuhenpita South	Ethige Desman Leelanjith Silva
7 - Warakanaththa	Hetti Arachchige Chandra Dayapriya Perera
8 - Wewalduwa	Balasooriya Mudiyanselage Sunil Shantha
9 - Hunupitiya East	Eliyadurage Nayana Chandani
10 - Wanawasala West	Udabhage Lekamge Yamuna Piyalsiri
11 - Wanawasala East	Elle Dewage Weerarathna Fernando
12 - Dippitigoda	Dunuweerage Tiral Priyankara
13 - Himbutuwelgoda	Dewalagama Badalge Thisaru Nilupul
14 - Dalugama	Kudamaduwage Janaka Praboda
15 - Dalugamgoda	Ranawaka Arachchige Thilina Udara Perera Ranawaka
16 - Koholvila	Kasthuri rathna Delpathe yapa Mudiyanselage Sandun Karunarathna
17 - Galborella	Dasanayaka Mudiyansela Hiti hamila Gedara Samantha Neel Bandara Rathnayaka
18 - Wedamulla	Herath Mudiyanselage Kamalasiri Bandara
19 - Pethiyagoda	Nalani Weerathunga
20 - Mewella	Thirangana Madhusanka Weerasinghe
21 - Pilapitiya	Wanasundara Mudiyanselage Krishantha Bandara
22 - Sinharamulla North	Hetti Arachchige Lakshika Subashini Nanayakkara
23 - Kelaniya	Pohorage Eranda Perera
