ward	name
1 - Thuraimuham	Somathas Vaishnavi
2 - Pointpedro Town	Singarasa Thanushan
3 - Munai	Devaraja Menaka
4 - Thampuruvalai	Sivakumar Gokulan
5 - Nellandai	Devadas Janakan
6 - Thumpalai	Mahendran Tilaxshan
7 - Puloly North	Sivasuri Udayashankar
8 - Odakkarai	Thavaneeswaran Vagesan
9 - Puloly Central	Arunachalam Sathees
