ward	name
1 - Puhulwella	Hewa Thantirige Anil Karunananda
2 - Galkanda	Thal Aramba Liyanage Krishan Dilharaj Jayasekara
3 - Kirindha	Sudaraka Vidyathilaka Vipulaguna
4 - Hettiyawala	Rohan Niroshana Beddegamage
5 - Karathota	Denagama Jayalathge Saman Kumara
6 - Walakantha	Kodithuwakkuge Sameera Madhurapriya
7 - Wathukolakanda	Anoma Priyadarshani Wijesingha
