ward	name
1 - Kahattewella	Rathnayake Mudiyanselage Anulawathi Mallika
2 - Kahagolla	Weerasingha Mudiyanselage Prashad Bandula Weerasingha
3 - Diyathalawa	Guruge Liyo Kamilas fernando
4 - Ellagama	Adikari Mudiyanselage Thushara Indika Sudarshana Adikari
5 - Haputhalegama	Gopalan Murugan
5 - Haputhalegama	Ramanayake Mudiyanselage Indrathilaka Ramanayake
6 - Kadurugamuwa	Rathnayake Mudiyanselage Udaya Kumara Ekanayake
7 - Umankandura	Abdul Saththar Mohammdu Nawas
8 - Haputhale	Mahendran Thamilwanan
8 - Haputhale	Shanmugam Sivaranjani
9 - Dambethenna	Ramalingam Mogan
9 - Dambethenna	Balasundaram Kandasami
