ward	name
1 - Uksiripura	Konara Mudiyanselage Punchibanda
2 - Hingurana	Rathnayaka Mudiyanselage Samarajeewa Bandara
3 - Padagoda	Konara Mudiyanselage Gemunu Weerarathna Bandara
4 - Pahalalanda	Upul Chandana Mahagamage
5 - Kethsirigama	Galbokke Hewage Ranjith Premasiri
6 - Wadinagala	Karunarathna Mudiyanselage Kosala Sampath Jayarathna
7 - Damana	Nilanthi Liyanaarchchi Wijenayaka
8 - Madawalalanda	Pasikku Hennedige Mala Kumuduni
9 - Tottama	Konara Mudiyanselage Wijerathna Bandara
10 - Pannalgama	Konara Mudiyanselage Thilakarathna
