ward	name
1 -	Godagandeni Dewage Wimansi Dhaneera Thilakasiri
2 -	Weerasooriya Arachchi Appuhamilage Sujith Nandana Kumara
3 -	Loku Senasiri Wijewickrama Arachchige Athula Indika Wijewickrama
4 -	Wickramaarachchi Appuhamillage Wimanga Oshada Wickramarachchi
5 -	Rajapaksha Pathiranage Upali Rathnasiri
6 -	Kuda Kompayalage Arunasiri Wijayantha
7 -	Wanasinghage Indika Premakumar
8 -	Dalugama Mudiyanselage Sriyani Chandrika
9 -	Wijayalath Arachchige Ravindra Wijayalath
10 -	Ramanayaka Appuhamilage Saman Kumara Ramanayaka
11 -	Yapa Appuhamilage Upali Ranjith Yapa
12 -	Chamli Liyanawaduge
13 -	Wickrama Arachchilage Aruna Priyantha Wickramarachchi
14 -	Ketawala Dewage Kithsiri
15 -	Kaththiri Arachchige Dona Rohini
16 -	Weliwita Angoda Liyanage Nisantha Kumara Welivita
17 -	Kasthuri Arachchige Don Sugath Pushpakumara
18 -	Saman Pradeep Weerawardana
19 -	Rajapaksha Kariyapperuma Athukoralage Don Ruwan Pradeep Susantha
20 -	Edirisinghe Arachchilage Chamara Dhanushka Jayasinha
21 -	Seekkuweralage Sirima Rathna Kumari
22 -	Kumburegedara Weerasingha
23 -	Habaragoda Dewage Lasantha Indunil Habaragoda
24 -	Bambarenda Widana Arachchigamage Sandya Kumuduni Waidyarathna
25 -	Newton Mayadunne
26 -	Don Charles Ranasinghe Weerasekara
27 -	Nedagamuwage Meril Samson Perera
28 -	Nawalage Wiranga Madhushan Cooray
29 -	Ranepura Dewage Manjula Saman Suraweera
30 -	Dampella Gamage Bandula Perera
31 -	Madavitha Vithana Mudalige Don Rohan Royce
31 -	Mohamed Ansari Mohomed Irufan Pakirdeen
32 -	Agara Jayasinghage Hemantha
