ward	name
1 -	Kandegedara Nalin Sadan Sujeewaka Kandegedara
2 -	Herath Mudiyanselage Himalika Priyangani Herath
3 -	Rajaguru Rajakaruna Ekanayaka Abeykoon Bandaranayaka Wasala Mudiyanse Ralahamilage Purijjala Udahawalawwe Chulabhaya Bandara Purijjala
4 -	Ponnaiya Ramadas
5 -	Abdhul Saththar Abdhul Raheem
6 -	Ranjani Surathissa
7 -	Aluthgedara Kumuduni Sandalatha
8 -	Galgode Gedara Pathum Shalitha Godage
9 -	Mohommed Rahim Rasik Parid
10 -	Bamunu Pathilage Abeykoon
11 -	Gonapala Gamagedara Sisira Kumarathunga
12 -	Rambukgete Gedara Piyawansha Pradeep Kumara
13 -	Nihas Riyaz
14 -	Rev. Etanwala Pangngnarathana
15 -	Kosgahagedara Himali Erandika Kumari
16 -	Kosgaha Gedara Hashan Kaushalya Bandara Abeyrathna
