ward	name
1 -	Dimbul Kumbure Gedara Hashan Lakshitha Jayarathna Walauwaththa
2 -	Lewle Idam Gedara Indika Sanjeewa Darmakeerthi Lewle
3 -	Lesimaha Arachchilage Karunarathna
4 -	Hettiarachchige Malinda Susan Hettiarachchi
5 -	Juwar Mahamudu Nawas
6 -	Sudirik Hennedige Roshan Suranga De Silva
7 -	Esweddume Gedara Karunajeewa/ Karunajeewa Thennakoon
8 -	Yaddehi Gedara Jagath Nissanka Amarasingha
9 -	Mansur Ahammad Najeem
10 -	Weerasingha Gedara Ranjith Asanka Kumara
11 -	Pallekumbure Walauwe Seetha Kumarihami
12 -	Welameda Gedara Sarath Wimalaweera
13 -	Buhari Abdul Wasin
14 -	Badalgedara Janaka Wickramasinghe
15 -	Ranhoti Siyambalagasthenne Gedara Malani Sisirakkodi Ranasingha
16 -	Konda Gedara Samanlatha Wijekoon
