ward	name
1 -	Galegedara Jayaweera bandara
2 -	Hathurusingha Mudiyanselage Pathmini Kumarihami
3 -	Senawirathna Bandaranayaka Mudiyanselage Tikiri Bandara Athurupana
4 -	Shantha Chandana Dammika Hirimuthugodage
5 -	Muhammadu Naufi Muhammadu Nakif
6 -	Hettiarachchige Devika Nalani Hettiarachchi
7 -	Kandage Don Senavirathna
8 -	Rajapaksha Gedara Wasantha Uberathana
9 -	Nawasdin Rimiti Shihad
10 -	Shashika Chamilani Godage
11 -	Herath mudiyanselage Niluka Sudarshani
12 -	Abdhul Samad Isadeen Mohommed Nasar
13 -	Mohammed Ikbal Mohammed Hanas
14 -	Nawur Pichche Seiyadu Ajumeer
15 -	Wele Gedara Kumarasingha Premarathna
16 -	Yapa Mudiyanselage Kirimenika
