ward	name
1 - Thulhiriya	Mohomad Supiyan Mohomad Shayis
2 - Opatha	Dedigama Vitharamalage Dhammika Senaka Bandara Dedigama
3 - Kodapaluwa	Palamurayalage Sanjeewa Senarath Roshan Kumara
4 - Waddeniya	Karunasinghage Udeni Pushpa Kumari
5 - Egalla	Wickramasinghe Pedige Sunantha Wickramasinghe
6 - Morawaka	Wijesinghalage Gunapala
7 - Mangedara	Wijepala Dhammika Senarathne
8 - Ambepussa	Senaka Rallage Madhushan Dinesh Somarathne
9 - Warakapola	Wickramage Premalatha
9 - Warakapola	Alawalayage Tharaka Indunil Ranaweera
10 - Othnapitiya	Yaga Bamunu Padma Bandu Yagabamunu
11 - Nelundeniya	Moremada Ralalage Rashmika Dilan Jayalath
12 - Dedigama	Mathota Rallage Vijitha Mathota
13 - Kukulpane	Diyunugalge Chandana Udaya Kumara
14 - Ethnawala	Garumini Wilson Jayawickrama
15 - Godawela	Aththanayake Mudiyanselage Chaminda Aththanayake
16 - Algama Ihagama	Hettiarachchilage Halpe Kankanamalage Jayasena
17 - Uduwaka	Wasantha Sisira Kumara Welagedara
18 - Weragoda	Rathmunige Amal Udayanga Premathilaka
19 - Menikkadawara	Dewatha Pedige Thusantha Rathnakumari
20 - Mahapallegama	Gamlath Rallage Dayarathna Bandara
21 - Alpitiya	Gamaralalage Sumadu Bhashini Awarasooriya
22 - Algama	Napagoda Arachchilage Chandrasiri
23 - Pahala Lenagala	Thalanchiyalage Sujith Ananda Sirisena
24 - Weragala	Kolambaliyanage Sumithra Sirani Fonseka
