ward	name
1 - Urawaththa	Nalla Handi Nadith Madhuranga
2 - Kuleegoda	Namal Geshika Madhushani
3 - Madampagama	Shiwaneththi Lasitha Tharanga De Silva
4 - Akurala	Hetti Kankanamge Wasantha Gnanajith
5 - Kahawa Weeragoda	Hettigodage Mahesh Pasinda
6 - Thelwaththa	Hewawasam Patuwatha Badathuruge Kasun Tharanga Lakmal
7 - Kalupe	Nigamuni Bandulasena Mandis
8 - Thotagamuwa	Katipe Arachchi Sanjeewa Jayadarshana
9 - Katudampe	Kahathota Liyanage Nadeesha Maduwanthi
10 - Mawadavila	Yohan Dileepa Kuruwage
11 - Hegoda	Malawanna Guruge Madhawa Sandaruwan Guruge
12 - Maliduwa	Kalinga Chathura Supun De Silva
13 - Ganegoda	Krawage Rangana Gunakelum
14 - Bopagoda	Garumuni Kaveesha Nethsara Wickrama
15 - Rathgama	Arumahandi Buddhika Nuwan
16 - kapumulugoda	Bodadura Jagath Jayantha
17 - Boossa	Rannulu Janaka Mandis
