ward	name
1 - Urawaththa	Kalinga Rashmi Rangika Divyanjana De Silva
2 - Kuleegoda	Kaludewa Inoka Sajeewanie
3 - Madampagama	Kalinga Sanie Silva
4 - Akurala	Arsa Marakkala Ishani Pathmini
5 - Kahawa Weeragoda	Henda Handi Chamod Chamika
6 - Thelwaththa	Kalinga Danister De Silva
7 - Kalupe	Siththrachchari Shiran Samarasooriya
8 - Thotagamuwa	Pattiyage Niroshan Pieris
9 - Katudampe	Ilandari Dewa Piyarathna
10 - Mawadavila	Kumarawadu Jayasena
11 - Hegoda	Guneththi Gunadasa
12 - Maliduwa	Sattambi Madhawi Sadathisaru
13 - Ganegoda	Maharambage Jayarathne
14 - Bopagoda	Sithrachchari Upali
15 - Rathgama	Thota Gamuwage Sisira Shantha
16 - kapumulugoda	Pattiyage Sudham Jayampathi Pieris
17 - Boossa	Kalugala Rathnasiri
