ward	name
1 - Urawaththa	Lanumodara Thiwanka Radeeshan De Soysa
2 - Kuleegoda	Mirissa Badalge Chanaka Dimuthu Sasanka
3 - Madampagama	Shiwaneththi Susil Kumara De Silva
4 - Akurala	Rannulu Edward De Soysa
5 - Kahawa Weeragoda	Balapuwaduge Ranjan Saman Kumara Mandis
6 - Thelwaththa	Sandya Marakkala Prasanna Rahula De Silva
7 - Kalupe	Sellahandi Dishanka Kavishan Mathusena
8 - Thotagamuwa	Sellahandi Channa Duminda Mathusena
9 - Katudampe	Paskuwalhandi Kasun Chandika Chandra Kumara De Silva
10 - Mawadavila	Buddhadasa Vitharana
11 - Hegoda	Haputhanthrige Badra Nayanakanthi
12 - Maliduwa	Deneththie Thejapala Dayasekara
13 - Ganegoda	Paskuwal Handi Kaushalya Shanaka Chandra Kumara De Silva
14 - Bopagoda	Ruwen Prabuddhi Madhushanka Mendis Wijesinghe
15 - Rathgama	Kosma Rumesha Damayanthi
16 - kapumulugoda	Paskuwal Handi Kapila Chandra Kumara De Silva
17 - Boossa	Meregngna Sandya Ranjanie
