ward	name
1 - Inginiyagala	Hasith Madushanka Wijesooriya Arachchi
2 - Baduluwela	Konara Mudiyanselage Dhanapala
3 - Tampalawela	Konara Mudiyanselage Nilusha Sriya Kanthi
4 - Makulla	Yapa Mudiyanselage Nawasiri Bandara Yapa
5 - Alpittiya	Herath Mudiyanselage Gunarathna
6 - Ihawa	Aththanayaka Mudiyanselage Punchi Banda
7 - Mariarawa	Gamagedara Sudubanda
8 - Neelawabedda	Rathnayaka Mudiyanselage Singharathna
9 - Obbegoda	Thissa Walangu Mudiyanselage Nawasiya Rathna Bandara
10 - Dambagalla	Rathnayaka Mudiyanselage Amarasinghe Rathnayaka
11 - Terela	Konara Mudiyanselage Gunathilaka
