ward	name
1 -	Wedage Sampath Sirinanda
2 - Koholankala	Samarasinghe Pathiranage Pushpa Kumara
3 - Mayurapura	Krishantha Gajaweera
4 - Galwala	Mohamad Riyas Mohamad Rahamathulla
5 - Siribopura	Mohomad Buhari Mohamad
5 - Siribopura	Imeka Sewwandi Kumari Thail
6 - Samodagama	Kadar Mohomad Rapeek Mohomad Jinan Amaan
6 - Samodagama	Suwada Hennadige Samanthi Chanika
7 - Mirijjawila	Eraj Ravindra Fernando
8 - Alokapura	Kamburugamuwa Gamarachchige Gamini Sri Ananda
9 - Indiwinna	Hewa Kankanamge Ruwan Prasanna
10 - Hambantota kadaweediya	Salahudeen Mohamad Nilamudeen
10 - Hambantota kadaweediya	Mahagamage Anil Manjula
