ward	name
1 - Ihalamulla	Weliketiye Gedara Gamini Jayathissa
2 - Ankubura	Pahala Gedara Indika Shantha Kumara Pahala Gedara
3 - Kithulgolla	Kumbure Gedara Wasantha Kumar Rupasinghe
4 - Batagolladeniya	Mohammad Iqbal Mohammad Mifras
5 - Gqlhinna	Mohamad Illiyas Mohamad Yasir
6 - Morankanda	Muthuranwelligedara Somapala
7 - Bokkawala	Medille Gedara Jayathissa
8 - Udahigulwala	Weerakkodi Mudiyanselage Thushara Chandrarathna
9 - Gallella	Ihagama Gedara Sanjaya Thusitha Kumara
10 - Marathugoda	Bowaddeniye Egoda Gedara Gimantha Janith Jayasekara
11 - Godahena	Udabage Gedara Gihan Indika Diddeniya
12 - Owissa	Kulathunga Mudiyanselage Somarathna Banda
13 - Domagammana	Hapugoda Ranhawadi Gedara Disna Priyadarshani Kumari Wimalasena
14 - Palapana	Jayasundara Mudiyanselage Ekanayake
15 - Batugoda	Asanka Chandrakumara Senevirathna
16 - Mullegama	Mahamudiyanselage Walawwe Prabha Amitha Bisokumari
17 - Kahawatta	Dissanayake Mudiyanselage Gayan Theekshana Dissanayake
