ward	name
1 - kelebokka	Arokyam Anthonysami
2 - Mahapathana Watakele	Sinnappan Mariyasoosan
3 - Kosgama	Subramaniyam Adimoolam
4 - Thawalanthenna	Thangayya Kumar
5 - Beddegama Gomaraya	Anthonysami Theresamary
6 - Araththana	Udange Gedara Vijitha Jayalath
7 - Madulkele	Udaange Hempita Gedara Dharmasiri Malalasekara
8 - Hatale	Welagedara Priyankara Welagedara
9 - Angammana panvila	Lankapeli Gedara Nishantha Deshapriya Sugathadasa
10 - Pitawala Udugoda	Kanaththe Gedara Sugath Anura Jayananda
