ward	name
1 - Medawala	Angeda Rankoth Gedara Dharmarathna
2 - Attauagama	Yapa Mudiyanselage Wijerathne
3 - Gonigoda	Pallepitiye Gedara Premarathna
4 - Hedeniya	Peli Adikaram Ralahamilage Indra Piyaseeli Mallika Wijesekara
5 - Karanduwawala	Wasala Mudiyanselage Wele Gedara Seetha Kumarihami
6 - Hiriyalagammana	Dunuke Walawwe Wiviyan Janatha
7 - Tittapajjala	Buddhika Madhsanka Warnasekara
8 - Hapugoda	Jayasinghe Arachchige Mallika Kumari
9 - Ranawana	Dissanayake Mudiyanselage Chandana Premathilaka
10 - Uduwawala	Galpayage Lesly Peris
11 - Nugawela	Ekanayake Weerasekara Wasala Mudiyanselage Mayukha Banadara Gangoda
12 - Kulugammana	Karunapeli Gedara Priyanka Madurasiri
13 - Uguressapitiya	Udhuma Lebbe Muhammad Pirdavus
14 - Senaratgama	Navinne Gedara Indika Wijerathne
15 - Innigala	Karunapeli Gedara Shirantha Ranjana Madhurasinghe
16 - Pollwatta	Theminimulle Weerasinghe Mudiyanselage Nawarathna
17 - Hamangoda North	Kulugammana Gedara Pradeep Ruwan Abedheera
18 - Gohagoda	Hewa Pathirajage Nelson Premathilaka
19 - Hamangoda South	Karunapeli Gedara Suranga Chanuka Jayathilaka
20 - Halloluwa	D.Kandegedara Wini Warnasekara
21 - Yatihalagala Udagama	Karunapeli Gedara Sunil Piyathissa
22 - Yatihalagala Pallegama	Dulwala Kandegedara Ravindu Avishka Warnasekara
