ward	name
1 - Medawala	Yahathugoda Bandarage Wasantha Winodani Dewanarayana
2 - Attauagama	Ilangakoon Wasala Mudiyanselage Jayaweera Bandara Wickramasinghe
3 - Gonigoda	Elaimbule Watte Gedara Priyantha Wickramasinghe
4 - Hedeniya	Manelagedara Saman Kumara Gunawardhana
5 - Karanduwawala	Maddumage Inoka Kuslin Enam Perera
6 - Hiriyalagammana	Pelawa Thumpele Gedara Praneeth Nishantha Kumara
7 - Tittapajjala	Kadandeniye Gedara Anura Kadandeniya
8 - Hapugoda	Rathnayake Mudiyanselage Anula Rathnayake
9 - Ranawana	Sarathchandra Dassanayake
10 - Uduwawala	Kukule Kankanamge Mahesh Lalanath Bandara
11 - Nugawela	Kalugalle Thusantha Geetha Kumara Kalugalla
12 - Kulugammana	Nawaragoda Gedara Saman Amarasinghe
13 - Uguressapitiya	Nawas Abdulla Rasim
14 - Senaratgama	Ranathunga Arachchige Dimuthu Perera Ranathunga
15 - Innigala	Ekanayaka Mudiyansele Dhammika Chaminda Kelum Ekanayake
16 - Pollwatta	Menik Kumbure Gedara Chandra Wijesinghe
17 - Hamangoda North	Ranawanage Shamalka Rasanthi Wijewardhana
18 - Gohagoda	Gihan Keshara Bandara Kodithuwakku
19 - Hamangoda South	Menik Hendige Kusum Karunarathne
20 - Halloluwa	Dambaladeniyage Asanka Priyanath Karunarathne
21 - Yatihalagala Udagama	Yatihalagala Mahadura Gedara Sudath Dhammika Sisira Kumara
22 - Yatihalagala Pallegama	Wickrama Arachchilage Thilina Madhushan Samarasinghe
