ward	name
1 - Vilana udagama	Galagoda Gedara Kirimal Wijeythunga
2 - Vilana palegama	Medagam Madde Gedara Wilson
3 - Alawathugda	Amarkoon Mudiyanselage Nimal Amarakoon
3 - Alawathugda	Handunneththi Sudath Manel De Soysa
4 - Mawathupola	Galange Gedara Nilani Kanchana Kulathunga
5 - Dippitiya	Jayasundara Mudiyanselage Anuruddha Kumara Jayasundara
6 - Niralla	Mohamad Thahir Pathima Rislina
7 - konakalagala	Yalingedara Chaminda Thilakarathne
8 - Pangollamada	Hameed Mohamad Mohamad Abdul Kadar
9 - Kurugoda	Mohomad Niyas Naseer
10 - Bulugohothenna	Pihilla Thanne Gedara Muhammad Riswin Mohomad Asmal
11 - Udaweliketiya	Siyambala Gaha Gedara Mahammadu Lafeer Salman Faris
12 - Pallewelikatiya	Kurugoda Muhandiramala Gedara Arshat Ahamat
13 - Akurana	Mohammadu Ali Mohammadu Yasin
14 - Waragashinna	Endaruthenne Gedara Hajadeen Mohamad Rimas
15 - Kurudugahaela	Mohamad Ibrahim Mohamad Buhari
16 - Thelabughawatta	Mohamad Nisar Mohamad Rislan
17 - Digala dunuwila	Nugadande Gedara Gamini Wasantha Kumara
