ward	name
1 -	Pathirannehelage Dhanushka Vipula Bandara
2 -	Piyasenage Swarnathilake
3 -	Naur Pichche Mohomad Nafees
4 -	Abeyrathnage Kelum Udaya Abeyrathne
5 -	Thilakarathnage Priyantha Weerathilake
6 -	Jayawardhanage Tharanga Prasad Jayawardhana
7 -	Weerasinghage Ruwan Duminda Weerasinghe
8 -	Seilabdeen Mohamad Raafik
9 -	Ekanayaka Mudiyanselage Nishshanka Ekanayake
10 -	Siriwardhana Nilanthi Siriwardhana
11 -	Herath Mudiyanselage Sameerakumara Upulwila
12 -	Gunathilakage Dulari Madhushani Dilrukshika Gunathilake
